Aerofoil,AR,TaperRatio,SparHeight,SparWidth,BatteryMass,MaxStress
SD7037(D),6.125,0.6499999999999999,0.01,0.012,0.07822490204401118,8039540.570691117
SD7037(D),6.125,0.7,0.01,0.012,0.07876462120612361,8096107.636567262
SD7037(D),6.125,0.7499999999999999,0.01,0.014,0.07926423919858087,6985236.256010615
SD7037(D),6.125,0.7999999999999998,0.01,0.014,0.0797338524912844,7028411.934863019
SD7037(D),6.125,0.8499999999999999,0.015,0.012,0.08016617444549978,3665539.003900622
SD7037(D),6.125,0.8999999999999999,0.015,0.014,0.080566513445474,3159087.146718864
SD7037(D),6.125,0.9499999999999998,0.015,0.016,0.08094891464289426,2778476.6127836467
SD7037(D),6.125,0.9999999999999998,0.015,0.016,0.08129167688499861,2792038.204218056
SD7037(D),6.25,0.25,0,0,SPAR FAIL,SPAR FAIL
SD7037(D),6.25,0.3,0,0,SPAR FAIL,SPAR FAIL
SD7037(D),6.25,0.35,0,0,SPAR FAIL,SPAR FAIL
SD7037(D),6.25,0.39999999999999997,0,0,SPAR FAIL,SPAR FAIL
SD7037(D),6.25,0.44999999999999996,0,0,SPAR FAIL,SPAR FAIL
SD7037(D),6.25,0.49999999999999994,0.01,0.01,0.07635637507455711,9512258.066044077
SD7037(D),6.25,0.5499999999999999,0.01,0.01,0.07699972437923079,9594984.01717649
SD7037(D),6.25,0.5999999999999999,0.01,0.012,0.07760700741935711,8060449.663635938
SD7037(D),6.25,0.6499999999999999,0.01,0.012,0.07816673910083936,8121162.364514368
SD7037(D),6.25,0.7,0.01,0.012,0.07869472119807022,8178303.730047004
SD7037(D),6.25,0.7499999999999999,0.01,0.014,0.07918333808742088,7056154.178307482
SD7037(D),6.25,0.7999999999999998,0.01,0.014,0.07964265262160107,7099768.200163007
SD7037(D),6.25,0.8499999999999999,0.01,0.014,0.08006535052166712,7141024.707323635
SD7037(D),6.25,0.8999999999999999,0.015,0.014,0.0804569405587073,3191159.9197202437
SD7037(D),6.25,0.9499999999999998,0.015,0.016,0.08083010253367393,2806685.2203822085
SD7037(D),6.25,0.9999999999999998,0.015,0.016,0.08116544993686362,2820384.496477854
SD7037(D),6.375,0.25,0,0,SPAR FAIL,SPAR FAIL
SD7037(D),6.375,0.3,0,0,SPAR FAIL,SPAR FAIL
SD7037(D),6.375,0.35,0,0,SPAR FAIL,SPAR FAIL
SD7037(D),6.375,0.39999999999999997,0,0,SPAR FAIL,SPAR FAIL
SD7037(D),6.375,0.44999999999999996,0,0,SPAR FAIL,SPAR FAIL
SD7037(D),6.375,0.49999999999999994,0.01,0.01,0.07633950659541873,9606909.73129867
SD7037(D),6.375,0.5499999999999999,0.01,0.01,0.07696911608569638,9690458.846497916
SD7037(D),6.375,0.5999999999999999,0.01,0.012,0.07756364223134671,8140655.118331013
SD7037(D),6.375,0.6499999999999999,0.01,0.012,0.07811174004709143,8201971.940565308
SD7037(D),6.375,0.7,0.01,0.012,0.07862861548758489,8259681.890903472
SD7037(D),6.375,0.7499999999999999,0.01,0.014,0.07910681887415918,7126366.396966061
SD7037(D),6.375,0.7999999999999998,0.01,0.014,0.07955638401746405,7170414.399877229
SD7037(D),6.375,0.8499999999999999,0.01,0.014,0.07996996860761577,7212081.4296580665
SD7037(D),6.375,0.8999999999999999,0.015,0.014,0.0803532720088669,3222913.536831774
SD7037(D),6.375,0.9499999999999998,0.015,0.016,0.08071768534905888,2834613.1243677977
SD7037(D),6.375,0.9999999999999998,0.015,0.016,0.08104600821630367,2848448.7150257933
SD7037(D),6.5,0.25,0,0,SPAR FAIL,SPAR FAIL
SD7037(D),6.5,0.3,0,0,SPAR FAIL,SPAR FAIL
SD7037(D),6.5,0.35,0,0,SPAR FAIL,SPAR FAIL
SD7037(D),6.5,0.39999999999999997,0,0,SPAR FAIL,SPAR FAIL
SD7037(D),6.5,0.44999999999999996,0,0,SPAR FAIL,SPAR FAIL
SD7037(D),6.5,0.49999999999999994,0.01,0.01,0.07632354331258778,9700637.899417823
SD7037(D),6.5,0.5499999999999999,0.01,0.01,0.07694017613877341,9785002.147238761
SD7037(D),6.5,0.5999999999999999,0.01,0.012,0.07752262877481196,8220078.024642412
SD7037(D),6.5,0.6499999999999999,0.01,0.012,0.07805970839278867,8281993.073942818
SD7037(D),6.5,0.7,0.01,0.012,0.07856605572410699,8340266.061519668
SD7037(D),6.5,0.7499999999999999,0.01,0.014,0.07903438503174504,7195893.5692218235
SD7037(D),6.5,0.7999999999999998,0.01,0.014,0.07947470514017659,7240371.318923339
SD7037(D),6.5,0.8499999999999999,0.01,0.014,0.07987964513756977,7282444.865938286
SD7037(D),6.5,0.8999999999999999,0.015,0.012,0.0802550866319743,3796750.2303846995
SD7037(D),6.5,0.9499999999999998,0.015,0.014,0.08061120138527769,3271164.0473694513
SD7037(D),6.5,0.9999999999999998,0.015,0.016,0.08093285809281774,2876239.116675028
SD7037(D),6.625,0.25,0,0,SPAR FAIL,SPAR FAIL
SD7037(D),6.625,0.3,0,0,SPAR FAIL,SPAR FAIL
SD7037(D),6.625,0.35,0,0,SPAR FAIL,SPAR FAIL
SD7037(D),6.625,0.39999999999999997,0,0,SPAR FAIL,SPAR FAIL
SD7037(D),6.625,0.44999999999999996,0,0,SPAR FAIL,SPAR FAIL
SD7037(D),6.625,0.49999999999999994,0.01,0.01,0.07630847519457967,9793469.085361008
SD7037(D),6.625,0.5499999999999999,0.01,0.01,0.07691282907337181,9878640.66495308
SD7037(D),6.625,0.5999999999999999,0.01,0.012,0.07748383552377025,8298740.850683869
SD7037(D),6.625,0.6499999999999999,0.01,0.012,0.07801046276290015,8361248.401994338
SD7037(D),6.625,0.7,0.01,0.012,0.07850681428780694,8420079.038521834
SD7037(D),6.625,0.7499999999999999,0.01,0.012,0.07896576596846477,8475547.924390618
SD7037(D),6.625,0.7999999999999998,0.01,0.014,0.07939730528386126,7309658.747561925
SD7037(D),6.625,0.8499999999999999,0.01,0.014,0.07979403213811741,7352134.921425409
SD7037(D),6.625,0.8999999999999999,0.015,0.01,0.08016200267606916,4599700.315585396
SD7037(D),6.625,0.9499999999999998,0.015,0.014,0.08051023280060153,3302467.7658548364
SD7037(D),6.625,0.9999999999999998,0.015,0.016,0.0808255532597303,2903763.563110983
SD7037(D),6.75,0.25,0,0,SPAR FAIL,SPAR FAIL
SD7037(D),6.75,0.3,0,0,SPAR FAIL,SPAR FAIL
SD7037(D),6.75,0.35,0,0,SPAR FAIL,SPAR FAIL
SD7037(D),6.75,0.39999999999999997,0,0,SPAR FAIL,SPAR FAIL
SD7037(D),6.75,0.44999999999999996,0,0,SPAR FAIL,SPAR FAIL
SD7037(D),6.75,0.49999999999999994,0.01,0.01,0.07629428706013278,9885428.559057126
SD7037(D),6.75,0.5499999999999999,0.01,0.01,0.0768870018542892,9971399.889336608
SD7037(D),6.75,0.5999999999999999,0.01,0.012,0.07744713932368087,8376665.009561348
SD7037(D),6.75,0.6499999999999999,0.01,0.012,0.07796383552834105,8439759.49911305
SD7037(D),6.75,0.7,0.01,0.012,0.07845068217632609,8499142.548102884
SD7037(D),6.75,0.7499999999999999,0.01,0.012,0.07890071434304556,8555132.280007586
SD7037(D),6.75,0.7999999999999998,0.01,0.014,0.07932390086592336,7378295.5467865
SD7037(D),6.75,0.8499999999999999,0.01,0.014,0.0797128128302831,7421170.566713525
SD7037(D),6.75,0.8999999999999999,0.01,0.014,0.08007367321172011,7461789.00664439
SD7037(D),6.75,0.9499999999999998,0.015,0.014,0.08041440042458992,3333477.533180323
SD7037(D),6.75,0.9999999999999998,0.015,0.016,0.08072368908177144,2931029.546867525
SD7037(D),6.875,0.25,0,0,SPAR FAIL,SPAR FAIL
SD7037(D),6.875,0.3,0,0,SPAR FAIL,SPAR FAIL
SD7037(D),6.875,0.35,0,0,SPAR FAIL,SPAR FAIL
SD7037(D),6.875,0.39999999999999997,0,0,SPAR FAIL,SPAR FAIL
SD7037(D),6.875,0.44999999999999996,0,0,SPAR FAIL,SPAR FAIL
SD7037(D),6.875,0.49999999999999994,0.01,0.01,0.07628095996683987,9976540.42574492
SD7037(D),6.875,0.5499999999999999,0.01,0.01,0.07686262404265003,10063304.135265887
SD7037(D),6.875,0.5999999999999999,0.01,0.01,0.07741242502421104,10144645.112941792
SD7037(D),6.875,0.6499999999999999,0.01,0.012,0.07791967157599547,8517546.945329098
SD7037(D),6.875,0.7,0.01,0.012,0.07839746714614569,8577477.315096252
SD7037(D),6.875,0.7499999999999999,0.01,0.012,0.07883900314684093,8633983.092305284
SD7037(D),6.875,0.7999999999999998,0.01,0.014,0.07925423292705576,7446299.70828803
SD7037(D),6.875,0.8499999999999999,0.01,0.014,0.0796356982265301,7489569.898042695
SD7037(D),6.875,0.8999999999999999,0.01,0.014,0.07998978218240291,7530562.709389219
SD7037(D),6.875,0.9499999999999998,0.015,0.012,0.08032335930276993,3924901.7242203355
SD7037(D),6.875,0.9999999999999998,0.015,0.014,0.08062689778176571,3380621.9601690187
SD7037(D),7.0,0.25,0,0,SPAR FAIL,SPAR FAIL
SD7037(D),7.0,0.3,0,0,SPAR FAIL,SPAR FAIL
SD7037(D),7.0,0.35,0,0,SPAR FAIL,SPAR FAIL
SD7037(D),7.0,0.39999999999999997,0,0,SPAR FAIL,SPAR FAIL
SD7037(D),7.0,0.44999999999999996,0,0,SPAR FAIL,SPAR FAIL
SD7037(D),7.0,0.49999999999999994,0.01,0.01,0.07626847226858793,10066827.699768336
SD7037(D),7.0,0.5499999999999999,0.01,0.01,0.07683962798685307,10154376.617235396
SD7037(D),7.0,0.5999999999999999,0.01,0.01,0.07737958475569919,10236453.727360763
SD7037(D),7.0,0.6499999999999999,0.01,0.012,0.07787782720277953,8594630.38931292
SD7037(D),7.0,0.7,0.01,0.012,0.07834699210584274,8655103.126422517
SD7037(D),7.0,0.7499999999999999,0.01,0.012,0.07878042430221675,8712120.278554425
SD7037(D),7.0,0.7999999999999998,0.01,0.014,0.07918806420252408,7513688.409534381
SD7037(D),7.0,0.8499999999999999,0.01,0.014,0.07956242410460698,7557350.1926984545
SD7037(D),7.0,0.8999999999999999,0.01,0.014,0.07991004099099139,7598713.987274947
SD7037(D),7.0,0.9499999999999998,0.015,0.01,0.08023679488917357,4752506.305005976
SD7037(D),7.0,0.9999999999999998,0.015,0.014,0.08053484414352814,3411216.4476628704
SD7037(D),7.125,0.25,0,0,SPAR FAIL,SPAR FAIL
SD7037(D),7.125,0.3,0,0,SPAR FAIL,SPAR FAIL
SD7037(D),7.125,0.35,0,0,SPAR FAIL,SPAR FAIL
SD7037(D),7.125,0.39999999999999997,0,0,SPAR FAIL,SPAR FAIL
SD7037(D),7.125,0.44999999999999996,0,0,SPAR FAIL,SPAR FAIL
SD7037(D),7.125,0.49999999999999994,0,0,SPAR FAIL,SPAR FAIL
SD7037(D),7.125,0.5499999999999999,0.01,0.01,0.07681794890597074,10244639.517838307
SD7037(D),7.125,0.5999999999999999,0.01,0.01,0.07734851756927862,10327446.216624042
SD7037(D),7.125,0.6499999999999999,0.01,0.012,0.07783816912032658,8671028.606337152
SD7037(D),7.125,0.7,0.01,0.012,0.07829909360327755,8732038.889459142
SD7037(D),7.125,0.7499999999999999,0.01,0.012,0.07872478629245104,8789562.870688448
SD7037(D),7.125,0.7999999999999998,0.01,0.012,0.07912517694175747,8843891.075182794
SD7037(D),7.125,0.8499999999999999,0.01,0.014,0.07949274837557826,7624527.959978341
SD7037(D),7.125,0.8999999999999999,0.01,0.014,0.07983418557353271,7666259.439959773
SD7037(D),7.125,0.9499999999999998,0.01,0.014,0.08015441958560297,7705850.844044719
SD7037(D),7.125,0.9999999999999998,0.015,0.014,0.08044722209784538,3441538.967966854
SD7037(D),7.25,0.25,0,0,SPAR FAIL,SPAR FAIL
SD7037(D),7.25,0.3,0,0,SPAR FAIL,SPAR FAIL
SD7037(D),7.25,0.35,0,0,SPAR FAIL,SPAR FAIL
SD7037(D),7.25,0.39999999999999997,0,0,SPAR FAIL,SPAR FAIL
SD7037(D),7.25,0.44999999999999996,0,0,SPAR FAIL,SPAR FAIL
SD7037(D),7.25,0.49999999999999994,0,0,SPAR FAIL,SPAR FAIL
SD7037(D),7.25,0.5499999999999999,0.01,0.01,0.07679752491304448,10334114.050863376
SD7037(D),7.25,0.5999999999999999,0.01,0.01,0.07731912893178079,10417643.965989936
SD7037(D),7.25,0.6499999999999999,0.01,0.012,0.07780057358710157,8746759.551681602
SD7037(D),7.25,0.7,0.01,0.012,0.07825362045631544,8808302.685821192
SD7037(D),7.25,0.7499999999999999,0.01,0.012,0.07867191264317624,8866329.069438525
SD7037(D),7.25,0.7999999999999998,0.01,0.012,0.07906537092412655,8921131.765077114
SD7037(D),7.25,0.8499999999999999,0.01,0.014,0.07942644882436715,7691118.98815144
SD7037(D),7.25,0.8999999999999999,0.01,0.014,0.07976197367438416,7733214.942127032
SD7037(D),7.25,0.9499999999999998,0.01,0.014,0.08007597005778115,7773152.129232077
SD7037(D),7.25,0.9999999999999998,0.015,0.012,0.08036375146342159,4050196.088805416
SD7037(D),7.375,0.25,0,0,SPAR FAIL,SPAR FAIL
SD7037(D),7.375,0.3,0,0,SPAR FAIL,SPAR FAIL
SD7037(D),7.375,0.35,0,0,SPAR FAIL,SPAR FAIL
SD7037(D),7.375,0.39999999999999997,0,0,SPAR FAIL,SPAR FAIL
SD7037(D),7.375,0.44999999999999996,0,0,SPAR FAIL,SPAR FAIL
SD7037(D),7.375,0.49999999999999994,0,0,SPAR FAIL,SPAR FAIL
SD7037(D),7.375,0.5499999999999999,0.01,0.01,0.07677829699432287,10422820.519516265
SD7037(D),7.375,0.5999999999999999,0.01,0.01,0.07729133030944352,10507067.442773497
SD7037(D),7.375,0.6499999999999999,0.01,0.012,0.07776492548307293,8821840.40991161
SD7037(D),7.375,0.7,0.01,0.012,0.07821043290998125,8883911.820986453
SD7037(D),7.375,0.7499999999999999,0.01,0.012,0.07862164046929894,8942436.294285597
SD7037(D),7.375,0.7999999999999998,0.01,0.012,0.07900846175605943,8997709.407957012
SD7037(D),7.375,0.8499999999999999,0.01,0.014,0.0793633209431252,7757138.387789393
SD7037(D),7.375,0.8999999999999999,0.01,0.014,0.07969318281092999,7799595.687053349
SD7037(D),7.375,0.9499999999999998,0.01,0.014,0.08000120457582158,7839875.688919156
SD7037(D),7.375,0.9999999999999998,0.015,0.01,0.08028417525296719,4901954.829763709
SD7037(D),7.5,0.25,0,0,SPAR FAIL,SPAR FAIL
SD7037(D),7.5,0.3,0,0,SPAR FAIL,SPAR FAIL
SD7037(D),7.5,0.35,0,0,SPAR FAIL,SPAR FAIL
