Aerofoil,AR,TaperRatio,SparHeight,SparWidth,BatteryMass,MaxStress
Clark - Y,7.5,0.8499999999999999,0.015,0.018000000000000002,0.0916256279517366,2782079.924337928
Clark - Y,7.5,0.8999999999999999,0.015,0.018000000000000002,0.09196453415504798,2797307.1375213107
Clark - Y,7.5,0.9499999999999998,0.015,0.018000000000000002,0.09228146266657432,2811753.467977339
Clark - Y,7.5,0.9999999999999998,0.015,0.018000000000000002,0.09257505447283074,2825477.481910567
Clark - Y,8.0,0.25,0,0,SPAR FAIL,SPAR FAIL
Clark - Y,8.0,0.3,0,0,SPAR FAIL,SPAR FAIL
Clark - Y,8.0,0.35,0,0,SPAR FAIL,SPAR FAIL
Clark - Y,8.0,0.39999999999999997,0.01,0.01,0.08735933814574756,10858984.041256094
Clark - Y,8.0,0.44999999999999996,0.01,0.01,0.08793710162412274,10969269.715953734
Clark - Y,8.0,0.49999999999999994,0.01,0.012,0.08848158566785908,9226835.84361517
Clark - Y,8.0,0.5499999999999999,0.01,0.012,0.08899247189148864,9307079.54240951
Clark - Y,8.0,0.5999999999999999,0.01,0.014,0.0894749730622527,8041978.294310747
Clark - Y,8.0,0.6499999999999999,0.01,0.014,0.08992347787726677,8102551.865640892
Clark - Y,8.0,0.7,0.015,0.014,0.09034574726663903,3626472.126985034
Clark - Y,8.0,0.7499999999999999,0.015,0.016,0.09073751392531834,3194066.93180623
Clark - Y,8.0,0.7999999999999998,0.015,0.016,0.09110677314426627,3213809.4291286473
Clark - Y,8.0,0.8499999999999999,0.015,0.016,0.091447768617003,3232484.7644336363
Clark - Y,8.0,0.8999999999999999,0.015,0.018000000000000002,0.09176654061609538,2889046.388759247
Clark - Y,8.0,0.9499999999999998,0.015,0.018000000000000002,0.09206272158605766,2903966.4946979154
Clark - Y,8.0,0.9999999999999998,0.015,0.018000000000000002,0.09233912101629714,2918140.5953396517
Clark - Y,8.5,0.25,0,0,SPAR FAIL,SPAR FAIL
Clark - Y,8.5,0.3,0,0,SPAR FAIL,SPAR FAIL
Clark - Y,8.5,0.35,0,0,SPAR FAIL,SPAR FAIL
Clark - Y,8.5,0.39999999999999997,0.01,0.01,0.08743986280648651,11193184.547248846
Clark - Y,8.5,0.44999999999999996,0.01,0.01,0.08798217457683333,11306864.418691572
Clark - Y,8.5,0.49999999999999994,0.01,0.012,0.0884948463363624,9510804.693365095
Clark - Y,8.5,0.5499999999999999,0.01,0.012,0.08897702231445238,9593518.004844926
Clark - Y,8.5,0.5999999999999999,0.01,0.014,0.08943300581105526,8289481.486591942
Clark - Y,8.5,0.6499999999999999,0.01,0.014,0.08985734966099683,8351919.294770709
Clark - Y,8.5,0.7,0.01,0.014,0.09025871236501072,8410684.29070367
Clark - Y,8.5,0.7499999999999999,0.015,0.016,0.0906305103892863,3292368.833782402
Clark - Y,8.5,0.7999999999999998,0.015,0.016,0.09098130759673742,3312718.934225852
Clark - Y,8.5,0.8499999999999999,0.015,0.016,0.09130593456233718,3331969.029239926
Clark - Y,8.5,0.8999999999999999,0.015,0.016,0.09160939719277535,3350205.9613585244
Clark - Y,8.5,0.9499999999999998,0.015,0.018000000000000002,0.09189100494572668,2993340.1477235444
Clark - Y,8.5,0.9999999999999998,0.015,0.018000000000000002,0.09215400820667048,3007950.476247047
Clark - Y,9.0,0.25,0,0,SPAR FAIL,SPAR FAIL
Clark - Y,9.0,0.3,0,0,SPAR FAIL,SPAR FAIL
Clark - Y,9.0,0.35,0,0,SPAR FAIL,SPAR FAIL
Clark - Y,9.0,0.39999999999999997,0,0,SPAR FAIL,SPAR FAIL
Clark - Y,9.0,0.44999999999999996,0.01,0.01,0.08802499513427868,11634667.501222678
Clark - Y,9.0,0.49999999999999994,0.01,0.012,0.08851056204830111,9786537.290873079
Clark - Y,9.0,0.5499999999999999,0.01,0.012,0.08896809556994252,9871648.586220533
Clark - Y,9.0,0.5999999999999999,0.01,0.012,0.0894012110827584,9951440.425608775
Clark - Y,9.0,0.6499999999999999,0.01,0.014,0.08980467465005891,8594054.053665582
Clark - Y,9.0,0.7,0.01,0.014,0.09018795840699693,8654522.735616028
Clark - Y,9.0,0.7499999999999999,0.015,0.01,0.09054243787651278,5420511.328905348
Clark - Y,9.0,0.7999999999999998,0.015,0.016,0.09087719906450094,3408759.6611672007
Clark - Y,9.0,0.8499999999999999,0.015,0.016,0.09118757919572128,3428567.8455198365
Clark - Y,9.0,0.8999999999999999,0.015,0.016,0.09147769124516641,3447333.493853912
Clark - Y,9.0,0.9499999999999998,0.015,0.016,0.09174657077055882,3465136.8012477797
Clark - Y,9.0,0.9999999999999998,0.015,0.018000000000000002,0.09199785944557212,3095155.5051306253
Clark - Y,9.5,0.25,0,0,SPAR FAIL,SPAR FAIL
Clark - Y,9.5,0.3,0,0,SPAR FAIL,SPAR FAIL
Clark - Y,9.5,0.35,0,0,SPAR FAIL,SPAR FAIL
Clark - Y,9.5,0.39999999999999997,0,0,SPAR FAIL,SPAR FAIL
Clark - Y,9.5,0.44999999999999996,0.01,0.01,0.08806663791900461,11953484.544070855
Clark - Y,9.5,0.49999999999999994,0.01,0.01,0.08852876342898505,12065653.503287213
