Aerofoil,AR,TaperRatio,SparHeight,SparWidth,BatteryMass,MaxStress
E472,5.0,0.25,0,0,SPAR FAIL,SPAR FAIL
E472,5.0,0.275,0,0,SPAR FAIL,SPAR FAIL
E472,5.0,0.30000000000000004,0.01,0.01,0.04871586208942182,7580687.251104259
E472,5.0,0.32500000000000007,0.01,0.01,0.048933233009343644,7627106.475577868
E472,5.0,0.3500000000000001,0.01,0.01,0.0491581850418262,7671806.469515417
E472,5.0,0.3750000000000001,0.012,0.01,0.04938244912632126,5357556.256338866
E472,5.0,0.40000000000000013,0.012,0.012,0.04960750051644601,4488667.345095937
E472,5.0,0.42500000000000016,0.012,0.012,0.04985135390079313,4511861.068454042
E472,5.0,0.4500000000000002,0.012,0.014,0.0500898872111977,3886504.2927840627
E472,5.0,0.4750000000000002,0.014,0.014,0.05032368334343727,2869015.170818675
E472,5.0,0.5000000000000002,0.014,0.014,0.05055713344433098,2882185.2905919934
E472,5.0,0.5250000000000002,0.014,0.014,0.05079438871694746,2894923.6031596293
E472,5.0,0.5500000000000003,0.014,0.016,0.05103461702769114,2543844.627116302
E472,5.0,0.5750000000000003,0.016,0.014,0.051272656400564096,2235002.589496894
E472,5.0,0.6000000000000003,0.016,0.016,0.05149828590889136,1963373.6070094602
E472,5.0,0.6250000000000003,0.016,0.016,0.05175558013127109,1970881.5992491492
E472,5.0,0.6500000000000004,0.016,0.018000000000000002,0.052004859769184876,1758366.2902866523
E472,5.0,0.6750000000000004,0.016,0.018000000000000002,0.05225308085127066,1764644.6455240226
E472,5.0,0.7000000000000004,0.018000000000000002,0.016,0.05250517840809533,1573989.6384483657
E472,5.0,0.7250000000000004,0.018000000000000002,0.018000000000000002,0.05275801554152329,1403777.1157057402
E472,5.0,0.7500000000000004,0.018000000000000002,0.018000000000000002,0.053014311982031374,1408318.7530009823
E472,5.0,0.7750000000000005,0.018000000000000002,0.018000000000000002,0.05326568861156098,1412732.4568512884
E472,5.0,0.8000000000000005,0.018000000000000002,0.02,0.05351667593667466,1275321.2020351773
E472,5.0,0.8250000000000005,0.02,0.016,0.05377893758308021,1295065.8522468698
E472,5.0,0.8500000000000005,0.02,0.02,0.05404082024641088,1039012.959996526
