Aerofoil,AR,TaperRatio,SparHeight,SparWidth,BatteryMass,MaxStress
PT - 40 (B),6.0,1.0,0.01,0.012,0.12646363077053668,9390390.371376367
PT - 40 (B),6.125,1.0,0.01,0.012,0.12652728183334577,9487702.715242175
PT - 40 (B),6.25,1.0,0.01,0.012,0.12658994462981674,9584027.039756801
PT - 40 (B),6.375,1.0,0.01,0.01,0.12665162479870448,11615271.410090337
PT - 40 (B),6.5,1.0,0.01,0.01,0.12671233164007323,11728593.814684993
PT - 40 (B),6.625,1.0,0.01,0.01,0.12677207733644183,11840831.719506543
PT - 40 (B),6.75,1.0,0.01,0.01,0.12683087630203177,11952015.677260358
PT - 40 (B),6.875,1.0,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.0,1.0,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.125,1.0,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.25,1.0,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.375,1.0,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.5,1.0,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.625,1.0,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.75,1.0,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),7.875,1.0,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.0,1.0,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.125,1.0,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.25,1.0,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.375,1.0,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.5,1.0,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.625,1.0,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.75,1.0,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),8.875,1.0,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),9.0,1.0,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),9.125,1.0,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),9.25,1.0,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),9.375,1.0,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),9.5,1.0,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),9.625,1.0,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),9.75,1.0,0,0,SPAR FAIL,SPAR FAIL
PT - 40 (B),9.875,1.0,0,0,SPAR FAIL,SPAR FAIL
S8036,4.0,1.0,0.024999999999999998,0.028000000000000004,0.1270605942348615,525752.3404666586
S8036,4.125,1.0,0.024999999999999998,0.028000000000000004,0.12678218438661348,533904.0256597972
S8036,4.25,1.0,0.024999999999999998,0.028000000000000004,0.12652577221273534,541933.1081649333
S8036,4.375,1.0,0.024999999999999998,0.026000000000000002,0.12628885617395302,592140.7249762134
S8036,4.5,1.0,0.024999999999999998,0.026000000000000002,0.1260693273725354,600540.3037340102
S8036,4.625,1.0,0.024999999999999998,0.026000000000000002,0.12586539007722572,608824.0095811915
S8036,4.75,1.0,0.024999999999999998,0.022,0.12567550217253395,729177.6931804132
S8036,4.875,1.0,0.019999999999999997,0.024,0.12549832915745657,1058047.9368944003
S8036,5.0,1.0,0.019999999999999997,0.024,0.12533270829124243,1071526.7979546143
S8036,5.125,1.0,0.019999999999999997,0.024,0.1251776203903409,1084838.200241511
S8036,5.25,1.0,0.019999999999999997,0.024,0.12503216727320743,1097988.234304727
S8036,5.375,1.0,0.019999999999999997,0.022,0.12489555327643227,1211981.0511439042
S8036,5.5,1.0,0.019999999999999997,0.022,0.12476707059872841,1225992.8582686149
S8036,5.625,1.0,0.019999999999999997,0.022,0.12464608695050095,1239846.3246384254
S8036,5.75,1.0,0.019999999999999997,0.022,0.1245320353127665,1253546.6999331044
S8036,5.875,1.0,0.019999999999999997,0.022,0.12442440539234857,1267098.9500062503
S8036,6.0,1.0,0.019999999999999997,0.02,0.12432273666428258,1408558.5557064556
S8036,6.125,1.0,0.019999999999999997,0.02,0.12422661205869934,1423155.4072863266
S8036,6.25,1.0,0.019999999999999997,0.02,0.12413565291749114,1437604.0559635207
S8036,6.375,1.0,0.019999999999999997,0.016,0.12404951455459332,1814886.1578266157
S8036,6.5,1.0,0.019999999999999997,0.01,0.12396788235221763,2932148.4536712496
S8036,6.625,1.0,0.015,0.02,0.12389046867982186,2631295.937668121
S8036,6.75,1.0,0.015,0.02,0.12381700978924456,2656003.4838356352
S8036,6.875,1.0,0.015,0.018000000000000002,0.12374726345996001,2978314.773451529
S8036,7.0,1.0,0.015,0.018000000000000002,0.12368100678607011,3005268.397714374
S8036,7.125,1.0,0.015,0.018000000000000002,0.1236180342608707,3031982.419942736
S8036,7.25,1.0,0.015,0.018000000000000002,0.12355815609693913,3058463.119769324
S8036,7.375,1.0,0.015,0.018000000000000002,0.12350119670453279,3084716.502358683
S8036,7.5,1.0,0.015,0.018000000000000002,0.12344699338775737,3110748.326764006
S8036,7.625,1.0,0.015,0.018000000000000002,0.12339539526216452,3136564.1082251365
S8036,7.75,1.0,0.015,0.016,0.12334626202465855,3557440.280290482
S8036,7.875,1.0,0.015,0.016,0.12329946315085434,3586014.556834722
S8036,8.0,1.0,0.015,0.016,0.12325487702440888,3614362.9391398756
S8036,8.125,1.0,0.015,0.016,0.12321436738431753,3642490.7014054484
S8036,8.25,1.0,0.015,0.016,0.12317577402216717,3670402.917225421
S8036,8.375,1.0,0.015,0.016,0.12313900255546562,3698104.4628052046
S8036,8.5,1.0,0.015,0.016,0.12310396460766859,3725600.041847899
S8036,8.625,1.0,0.015,0.016,0.12307057721915696,3752894.17993825
S8036,8.75,1.0,0.015,0.016,0.12303876255473262,3779991.2407056843
S8036,8.875,1.0,0.015,0.014,0.12300844743912874,4350737.637115787
S8036,9.0,1.0,0.015,0.01,0.1229795630338764,6133777.307938141
S8036,9.125,1.0,0.01,0.014,0.12295204452224805,9926077.657161849
S8036,9.25,1.0,0.01,0.014,0.1229258308213593,9993833.240022453
S8036,9.375,1.0,0.01,0.014,0.12290086431871887,10061132.540760387
S8036,9.5,1.0,0.01,0.014,0.12287709063082375,10127984.655207448
S8036,9.625,1.0,0.01,0.014,0.1228544583477785,10194398.380948605
S8036,9.75,1.0,0.01,0.014,0.12283291896731112,10260382.230836112
S8036,9.875,1.0,0.01,0.014,0.12281242649825885,10325944.445726378
S8037,4.0,1.0,0.024999999999999998,0.028000000000000004,0.13555959311857782,525752.3404666586
S8037,4.125,1.0,0.024999999999999998,0.028000000000000004,0.13532348007639866,533904.0256597972
S8037,4.25,1.0,0.024999999999999998,0.028000000000000004,0.13510543826015745,541933.1081649333
S8037,4.375,1.0,0.024999999999999998,0.026000000000000002,0.13490354410309383,592140.7249762134
S8037,4.5,1.0,0.024999999999999998,0.026000000000000002,0.13471615286359526,600540.3037340102
S8037,4.625,1.0,0.024999999999999998,0.026000000000000002,0.1345418463735521,608824.0095811915
S8037,4.75,1.0,0.024999999999999998,0.022,0.13437939335975563,729177.6931804132
S8037,4.875,1.0,0.019999999999999997,0.024,0.13422771769837324,1058047.9368944003
S8037,5.0,1.0,0.019999999999999997,0.024,0.1340858738250149,1071526.7979546143
S8037,5.125,1.0,0.019999999999999997,0.024,0.13395302634479825,1084838.200241511
S8037,5.25,1.0,0.019999999999999997,0.024,0.1338284340005539,1097988.234304727
S8037,5.375,1.0,0.019999999999999997,0.022,0.13371143623675089,1211981.0511439042
S8037,5.5,1.0,0.019999999999999997,0.022,0.1336014420714705,1225992.8582686149
S8037,5.625,1.0,0.019999999999999997,0.022,0.13349792097102875,1239846.3246384254
S8037,5.75,1.0,0.019999999999999997,0.022,0.13340039506150783,1253546.6999331044
S8037,5.875,1.0,0.019999999999999997,0.022,0.1333084326106513,1267098.9500062503
S8037,6.0,1.0,0.019999999999999997,0.02,0.13322164247877394,1408558.5557064556
S8037,6.125,1.0,0.019999999999999997,0.02,0.13313966927372736,1423155.4072863266
S8037,6.25,1.0,0.019999999999999997,0.02,0.1330621894778144,1437604.0559635207
S8037,6.375,1.0,0.019999999999999997,0.016,0.13298890769161856,1814886.1578266157
S8037,6.5,1.0,0.019999999999999997,0.01,0.13291955371088088,2932148.4536712496
S8037,6.625,1.0,0.015,0.02,0.1328538798403154,2631295.937668121
S8037,6.75,1.0,0.015,0.02,0.13279165857259217,2656003.4838356352
S8037,6.875,1.0,0.015,0.018000000000000002,0.13273268056190476,2978314.773451529
S8037,7.0,1.0,0.015,0.018000000000000002,0.13267675277204727,3005268.397714374
S8037,7.125,1.0,0.015,0.018000000000000002,0.13262369706818575,3031982.419942736
S8037,7.25,1.0,0.015,0.018000000000000002,0.13257334860179454,3058463.119769324
S8037,7.375,1.0,0.015,0.018000000000000002,0.13252555470537838,3084716.502358683
S8037,7.5,1.0,0.015,0.018000000000000002,0.13248017375759777,3110748.326764006
S8037,7.625,1.0,0.015,0.018000000000000002,0.13243707419978334,3136564.1082251365
S8037,7.75,1.0,0.015,0.016,0.132396133659532,3557440.280290482
S8037,7.875,1.0,0.015,0.016,0.1323572381120002,3586014.556834722
S8037,8.0,1.0,0.015,0.016,0.13232028134975843,3614362.9391398756
S8037,8.125,1.0,0.015,0.016,0.13228709924870044,3642490.7014054484
S8037,8.25,1.0,0.015,0.016,0.13225559534052492,3670402.917225421
S8037,8.375,1.0,0.015,0.016,0.13222568678335234,3698104.4628052046
S8037,8.5,1.0,0.015,0.016,0.1321972959049749,3725600.041847899
S8037,8.625,1.0,0.015,0.016,0.13217034982239684,3752894.17993825
S8037,8.75,1.0,0.015,0.016,0.13214478004015998,3779991.2407056843
S8037,8.875,1.0,0.015,0.014,0.13212052228923649,4350737.637115787
S8037,9.0,1.0,0.015,0.01,0.13209751597219352,6133777.307938141
S8037,9.125,1.0,0.01,0.014,0.1320757040625634,9926077.657161849
S8037,9.25,1.0,0.01,0.014,0.1320550328102945,9993833.240022453
S8037,9.375,1.0,0.01,0.014,0.13203545151230395,10061132.540760387
S8037,9.5,1.0,0.01,0.014,0.13201691230200954,10127984.655207448
S8037,9.625,1.0,0.01,0.014,0.1319993699560314,10194398.380948605
S8037,9.75,1.0,0.01,0.014,0.1319827817164492,10260382.230836112
S8037,9.875,1.0,0.01,0.014,0.1319671071271698,10325944.445726378
Trainer 60,4.0,1.0,0.03,0.034,0.11514485677591084,300675.3581100172
Trainer 60,4.125,1.0,0.03,0.034,0.11477494993875054,305337.2695766814
Trainer 60,4.25,1.0,0.03,0.034,0.11443643291078598,309929.0651270043
Trainer 60,4.375,1.0,0.03,0.032,0.11412538988914735,334107.17989109264
Trainer 60,4.5,1.0,0.03,0.032,0.11383857672785232,338846.5255443634
Trainer 60,4.625,1.0,0.03,0.028000000000000004,0.11357327449221888,392594.8474481888
Trainer 60,4.75,1.0,0.03,0.022,0.11332718108866202,506373.3980419536
Trainer 60,4.875,1.0,0.024999999999999998,0.03,0.1130983302089668,541720.5436899329
Trainer 60,5.0,1.0,0.024999999999999998,0.03,0.11288502867200763,548621.7205527625
Trainer 60,5.125,1.0,0.024999999999999998,0.03,0.112685808382424,555437.1585236535
Trainer 60,5.25,1.0,0.024999999999999998,0.028000000000000004,0.11249938824304113,602324.9742471644
Trainer 60,5.375,1.0,0.024999999999999998,0.028000000000000004,0.11232464401334716,609453.3285752202
Trainer 60,5.5,1.0,0.024999999999999998,0.028000000000000004,0.11216058375887251,616499.2658722175
Trainer 60,5.625,1.0,0.024999999999999998,0.028000000000000004,0.1120063283604085,623465.5803896079
Trainer 60,5.75,1.0,0.024999999999999998,0.026000000000000002,0.11186109526577544,678843.7513483887
Trainer 60,5.875,1.0,0.024999999999999998,0.026000000000000002,0.11172418490863856,686182.8160033845
Trainer 60,6.0,1.0,0.024999999999999998,0.022,0.1115949699240909,819524.9778655738
Trainer 60,6.125,1.0,0.024999999999999998,0.018000000000000002,0.11147288552273192,1012021.6229591654
Trainer 60,6.25,1.0,0.019999999999999997,0.026000000000000002,0.11135742178402172,1105849.273818093
Trainer 60,6.375,1.0,0.019999999999999997,0.024,0.11124811682591423,1209924.105217744
Trainer 60,6.5,1.0,0.019999999999999997,0.024,0.11114455137294128,1221728.5223630206
Trainer 60,6.625,1.0,0.019999999999999997,0.024,0.11104634359286386,1233419.970781932
Trainer 60,6.75,1.0,0.019999999999999997,0.024,0.11095314503992842,1245001.6330479542
Trainer 60,6.875,1.0,0.019999999999999997,0.024,0.11086463700067785,1256476.5450498643
Trainer 60,7.0,1.0,0.019999999999999997,0.022,0.11078052726150502,1383106.4784935478
Trainer 60,7.125,1.0,0.019999999999999997,0.022,0.11070054746223347,1395401.0000872826
Trainer 60,7.25,1.0,0.019999999999999997,0.022,0.1106244505773812,1407588.1403483828
Trainer 60,7.375,1.0,0.019999999999999997,0.022,0.1105520089343008,1419670.6630173493
Trainer 60,7.5,1.0,0.019999999999999997,0.022,0.11048301216414366,1431651.2185675264
Trainer 60,7.625,1.0,0.019999999999999997,0.022,0.110417265676742,1443532.3452627058
Trainer 60,7.75,1.0,0.019999999999999997,0.022,0.11035458916534092,1455316.4783006522
Trainer 60,7.875,1.0,0.019999999999999997,0.02,0.1102948153065561,1613706.5505756256
Trainer 60,8.0,1.0,0.019999999999999997,0.018000000000000002,0.1102377886019463,1807181.469569938
Trainer 60,8.125,1.0,0.019999999999999997,0.014,0.11018547375684877,2341601.1651892173
Trainer 60,8.25,1.0,0.019999999999999997,0.012,0.11013554094648964,2752802.1879190663
Trainer 60,8.375,1.0,0.015,0.02,0.11008787004000595,2958483.5702441637
Trainer 60,8.5,1.0,0.015,0.02,0.11004234858877185,2980480.033478319
Trainer 60,8.625,1.0,0.015,0.02,0.10999887135475658,3002315.3439506
Trainer 60,8.75,1.0,0.015,0.02,0.10995733966542674,3023992.9925645473
Trainer 60,8.875,1.0,0.015,0.018000000000000002,0.10991766113756975,3383907.0510900556
Trainer 60,9.0,1.0,0.015,0.018000000000000002,0.109879748833321,3407654.0599656333
Trainer 60,9.125,1.0,0.015,0.018000000000000002,0.10984352109816645,3431236.720994219
Trainer 60,9.25,1.0,0.015,0.018000000000000002,0.10980890110971195,3454658.403958379
Trainer 60,9.375,1.0,0.015,0.018000000000000002,0.10977581652652296,3477922.359769023
Trainer 60,9.5,1.0,0.015,0.018000000000000002,0.10974419919208983,3501031.7326643034
